x y
 -1.62407511 F
 -0.87646379 F
 -0.67274880 F
  0.21054062 F
 -0.72011580 T
 -0.95765099 F
  0.54941756 F
  0.29768085 T
 -1.29788987 F
  0.35184437 T
 -0.15530060 F
  0.13080283 T
  0.27275089 T
  1.29082630 T
  0.07947472 T
  0.49999001 T
 -0.29419736 F
  0.69012849 F
  0.80988753 F
 -2.40957857 F
 -0.79218166 F
 -0.08401195 T
  0.17643592 F
  0.58653199 T
  0.04356979 F
 -1.43670302 F
  1.97857898 T
  0.13837440 F
 -0.35281373 F
  1.05360162 T
  1.09025213 T
 -0.21918657 T
  1.14664858 T
 -0.13329914 F
  0.50866804 T
  0.42450705 F
 -0.91276577 F
 -1.61141999 F
  1.34954543 T
  1.05646712 T
 -0.33998995 F
  0.05694470 F
 -0.39012313 F
  2.00236707 T
  0.71394243 T
  0.86664662 F
  0.89726141 T
 -1.18472284 F
  0.56882056 T
 -1.45977111 T
 -0.57012412 T
  1.28427354 T
  0.80958795 F
 -0.16756363 T
 -0.12069637 F
  0.92926779 F
 -0.58300516 F
  0.24537239 T
 -0.45509470 T
 -0.77991564 T
 -1.43492845 F
  0.51290899 T
  1.44979989 T
  0.34295546 T
 -0.31924977 T
 -0.84604802 T
 -0.70622117 T
  0.89428894 T
  0.65076004 F
 -2.06530944 F
  0.68879311 T
  0.14809499 T
 -0.08405265 T
 -1.33163821 F
 -1.06272762 F
  0.66040314 F
  0.20812554 T
  0.98106356 T
  0.61589342 T
  0.89546368 T
  0.19606714 F
  0.25816661 T
 -0.08156743 T
 -1.35614732 T
 -1.27990791 F
 -0.09912272 F
  0.73190936 T
  2.15699429 T
  0.58833432 T
  0.57597206 T
 -0.65034975 T
  1.14815079 F
 -0.70451065 T
  0.08171105 T
  1.11478692 F
 -0.59742135 F
  0.98566382 T
 -2.42450655 T
 -0.83352203 F
 -1.31418085 F
