duration count
     1.05     0
     1.10     0
     1.15     0
     1.20     0
     1.25     0
     1.30     0
     1.35     0
     1.40     0
     1.45     0
     1.50     0
     1.55     0
     1.60     0
     1.65     2
     1.70     1
     1.75     5
     1.80     3
     1.85     5
     1.90     4
     1.95     3
     2.00     1
     2.05     1
     2.10     0
     2.15     0
     2.20     0
     2.25     2
     2.30     0
     2.35     1
     2.40     0
     2.45     0
     2.50     1
     2.55     0
     2.60     0
     2.65     0
     2.70     1
     2.75     0
     2.80     0
     2.85     0
     2.90     0
     2.95     2
     3.00     0
     3.05     0
     3.10     1
     3.15     0
     3.20     1
     3.25     0
     3.30     0
     3.35     1
     3.40     0
     3.45     2
     3.50     4
     3.55     0
     3.60     2
     3.65     1
     3.70     4
     3.75     4
     3.80     2
     3.85     2
     3.90     2
     3.95     2
     4.00     5
     4.05     4
     4.10     5
     4.15     2
     4.20     2
     4.25     3
     4.30     1
     4.35     4
     4.40     2
     4.45     1
     4.50     3
     4.55     2
     4.60     6
     4.65     3
     4.70     1
     4.75     1
     4.80     0
     4.85     1
     4.90     0
     4.95     1
     5.00     0
     5.05     0
     5.10     0
     5.15     0
     5.20     0
     5.25     0
     5.30     0
     5.35     0
     5.40     0
     5.45     0
     5.50     0
     5.55     0
     5.60     0
     5.65     0
     5.70     0
     5.75     0
     5.80     0
     5.85     0
     5.90     0
     5.95     0
